TargetFolder,Reason
G:\My Drive\04_Media\Drive E\Books\Dungeon Born [B06XQ78XLP],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Post Captain [B002UZI17C],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\One-Eyed Jax [B095PT3F8D],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Guild Master [1977339484],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Age of Stone [1666111228],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [B09VK2FT9X],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [170526610X],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [B09DZ2V12S],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [1630153710],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [1705204724],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [1705249086],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [170524906X],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\1Black Ocean [B08J8G7QF6],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [B09GPXQQFR],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\1Black Ocean [B0CQ343MNR],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [1705279686],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Bullet Train [B09464NSP7],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [170529538X],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Heart [1541437659],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Domestication [B09WRTK4DS],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Steamborn [B0764H1QWG] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Golden Flames [B0D26J3VR5],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dead and Gone [B002VA3R5C],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Age of Bronze [B09XZ7YFVH],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Awaken Online [1705200486],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Awaken Online [1705200508],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragon Planet [B07X7J8YJ3],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Nona the Ninth [B0B1QVZKZG],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dead Reckoning [B004W4TYXE],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Glacier's Edge [B09M9BXZ5S],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Mather's Blood [B00S1LWP0S],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Woody Show [B08K56PGT6],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Great Raid [1705200400],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dawn of Wonder [B01AYKY8MQ],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Eat, Slay, Love [1705267920],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\1Galaxy Outlaws [B079YYJK47],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Wild Wild Quest [B09N9ZGVD6],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dead Until Dark [B002V1LPJ6],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dungeon Mauling [1541404548],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\H.M.S. Surprise [B002V5CS1G],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Definitely Dead [B002V59ZE4],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Good Intentions [B01419I7AU],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Lolth's Warrior [B0BR8N8JK2],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dungeon Madness [B0764H7Y83],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dead Ever After [B00BR1VHVC],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Assassin's Quest [B003XWVC0E],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Gideon the Ninth [1980004900],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\I'm Not the Hero [B0CH1L61BG],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dungeon Eternium [1977349684],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Flex in the City [B0BH6Z68LZ],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Goblin Horde [1977318991],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Dragon's Egg [B01A9E2VP8],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Home, Siege Home [1515942465],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\War of the Posers [1705236545],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Heretical Fishing [B0CVCYB19Y],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Primal Hunter [B09MWP4277],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Beware of Chicken [B09Y2D2D5T],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Dragon's Fang [B07CHQM8FB],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Bare Hunt [1494548682] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Undeath and Taxes [B015NMXZ7E],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Tower's Price [1705200427],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Forest of Ire [B0BLFWBB71],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\All Together Dead [B002VA9IUA],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\A Change of Plans [B088X5X8XJ],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\System Change [B0BH9FDKP8] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dukes and Ladders [1515942457],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dungeon Desolation [1977385885],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dungeons & Dragons [B0B94JW2ZC],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dead In the Family [B003HTZBPU],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Price of Power [B09RRJYJ9S],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\From Dead to Worse [B002VA3QM6],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Eastbound and Town [1977300502],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dungeons & Dragons [B0BH9CRXPR],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Eternal Empire [B0B6Y9N7L4],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Last Folk Hero [B09SGGN8QT],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Dragon's Codex [B01M9B82FH],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Trick of the Night [B09XJ79C11],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Super Powereds [B09JQPMHLY] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Super Powereds [B07D84P11M] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Super Powereds [B09ZQ2SCNW] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Betwixt Two Worlds [B0DHLTN9BX],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Super Powereds [B01KP2IAP4] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Super Powereds [1648817696] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Super Powereds [1648816606] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Super Powereds [B01I5OS9MI] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Super Powereds [B01FEAXNKO] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dead as a Doornail [B002V8LJTU],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\1Backyard Starship [B09HW5NYSY],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\One More Last Time [1541404467],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Survival Quest [B01CRDD6ZS] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Bastion of Darkness [B003TIWRY2],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Sleeping Mother [1705284728],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Bloody Acquisitions [B01L7V7WNS],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Beware of Chicken 2 [B0BRBRVZ59],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Beware of Chicken 3 [B0C8ZN7RYP],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Wasteland Warlords 3 [B0CKLRGXCV],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dungeon Crawler Carl [B08V8B2CGV],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Viridian Gate Online [1630155942],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Wasteland Warlords 1 [B0CKLRSQVZ],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Singularity Trap [B07BHVWFSM],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Legend of Drizzt [B00L5FWHVO],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Chrysalis, Books 1-3 [B0CS3XXW7C],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Killing Them Awfully [1705267947],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Wasteland Warlords 6 [B0CQDNJ6Q3],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Wasteland Warlords 4 [B0CQM9DV55],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Bad News for Outlaws [B006GF7182],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Not Till We Are Lost [B0CW23CC7L],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Master and Commander [B002V0KS9A],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Monsters and Legends [B09GCGC34C],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Wasteland Warlords 5 [B0CQM8NJY2],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Wasteland Warlords 2 [B0CKLS8RV3],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Defiance of the Fall [B094JZMCJX],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Grand Tournament [1977319009],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Witch's Daughter [B003JTZFHM],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dragonslayer's Return [B003TU3Q9A],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Dao of Drizzt [B09SGN4M9L] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Living Dead in Dallas [B002V0KPAW],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Defiance of the Fall 5 [B09YJ3CW4V],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Grand Game, Book 1 [B09D8K6HHB],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Defiance of the Fall 2 [B099SH77S4],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Black Gun, Silver Star [B014V5RKPM],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Defiance of the Fall 3 [B09K4K3486],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Defiance of the Fall 4 [B09RX4LQTL],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Impact Winter Season 3 [B0D6GQWSBK],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Dark Continent [1515948048] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Father of the Mountain [B0BB4RFC1Z],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Cycle of Arawn [B00W8DAB9M] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Impact Winter Season 2 [B0C66LN3JW],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Street Cultivation [1541438299] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Defiance of the Fall 12 [B0CVBKSNJ9],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Defiance of the Fall 13 [B0D42N8VL9],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\3.5Moonlight Equilibrium [B08KTW3FLN],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Books\Heretical Fishing 3 [B0D7XD7PTN],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Stuff You Should Know [B08JJMNHTS] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Against All Things Ending [B0052UX9SI],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\An Echo of Things to Come [B074MJDNFC],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Heir Today, Pawn Tomorrow [1541404475],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\14Defiance of the Fall 14 [B0DPN9QKFL],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Battle for Hjalgar [B0B3KXZP1B] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Echoes of the Fourth Magic [B003BKQZ28],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Escape from Virtual Island [B0847SB7C1],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\We Are Legion (We Are Bob) [B01L082HJ2],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Death's Excellent Vacation [1705287301],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters [1774248182],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Light of All That Falls [1774241676],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Stuff To Blow Your Mind [B08K57RMBJ] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Shadow of What Was Lost [B00S5AAHLY],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\A Court of Thorns and Roses [B00WRHY15Y],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Isles of the Cutlass Sea [1705284744],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\1Sufficiently Advanced Magic [B072YT93QD],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Stories of Jedi and Sith [B0B4BKLFQW] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Conan O’Brien Needs A Friend [B08JJPCTKT],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters 7 [B0B5HY4BM7],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters 2 [1774249162],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Centennial Tournament [B0B3C1D8WV] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters 3 [1039400205],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters 6 [B09WB2V33H],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters 4 [B09GHD1R2R],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters 5 [B09PSSTFP3],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters 8 [B0BDMQN3S8],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Four Beheadings and a Funeral [1494548690],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters 9 [B0BMCNHHWN],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters 10 [B0C1PV6Q7C],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The 13th Paladin Boxed Set [B09R52QXV8] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\He Who Fights with Monsters 11 [B0D1DPR1X3],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Sookie Stackhouse Companion [B005FM5AZI],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\A Night in the Lonesome October [B09WJP61YZ],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\3The Dungeon Anarchist's Cookbook [B094XCNV6G],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Dungeons of the Crooked Mountains [1515948021],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Freedom's Fire Box Set, Books 1-6 [1982690917],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Encyclopedia Brown Keeps the Peace [B003LILVNI],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Encyclopedia Brown Cracks the Case [B003LIFZRQ],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Encyclopedia Brown Solves Them All [B003LIGKUW],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\James Moriarty, Consulting Criminal [B071CGXYVJ],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Where the Deer and the Antelope Play [0451485041],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Highwayman [Dramatized Adaptation] [1648802362],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\High Priestess [Dramatized Adaptation] [1648810748],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Chronicles of Lumineia Omnibus [B00XAK8OGE] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Undeading Bells (Dramatized Adaptation) [1648818439],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Oh, Great! I Was Reincarnated as a Farmer [B09CRFXXW6],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Undeath and Taxes (Dramatized Adaptation) [1648816533],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\1The Extinction New Zealand Series Box Set [1094189286],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Deadly Assessments [Dramatized Adaptation] [1648817904],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Gods of the Ragnarok Era Complete Collection [B08W293VGM],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Demon Awakens (Dramatized Adaptation) [B0B7XNY87P] (2),Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Out of House and Home (Dramatized Adaptation) [B09VV4FQBX],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Mammoth Book of the Adventures of Moriarty [B015YO6JRE],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Fangs of Freelance [Dramatized Adaptation] [1648817610],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Encyclopedia Brown in the Case of the Secret UFO [B005E19XDU],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Disgardium Series # , Disgardium Series Boxed Set [B09GHBG5XP],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\A Court of Thorns and Roses (Part 1 of 2) (Dramatized Adaptation) [B09V5PW83R],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Utterly Uninteresting and Unadventurous Tales of Fred, the Vampire Accountant [B00TIY6GH0],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\The Utterly Uninteresting and Unadventurous Tales of Fred, the Vampire Accountant (Dramatized Adaptation) [1648816479],Reason: Empty Shell
G:\My Drive\04_Media\Drive E\Books\Royal Assassin [B003NTPCVM],Reason: Exact/Inferior Duplicate
G:\My Drive\04_Media\Drive G\PyCharm,Reason: Empty Shell
G:\My Drive\04_Media\Drive G\Rackspace,Reason: Empty Shell
G:\My Drive\04_Media\Drive G\Workout Stuff,Reason: Empty Shell
G:\My Drive\04_Media\Drive G\System Volume Information,Reason: Empty Shell
G:\My Drive\04_Media\Drive I\Sci-FI,Reason: Consolidated to Organized Audiobooks
G:\My Drive\04_Media\Drive I\Mystery,Reason: Consolidated to Organized Audiobooks
G:\My Drive\04_Media\Drive I\Horror,Reason: Consolidated to Organized Audiobooks
G:\My Drive\04_Media\Drive I\Fiction,Reason: Consolidated to Organized Audiobooks
G:\My Drive\04_Media\Drive I\Fantasy,Reason: Consolidated to Organized Audiobooks
G:\My Drive\04_Media\Drive I\Comedy,Reason: Consolidated to Organized Audiobooks
G:\My Drive\04_Media\Drive I\.Trash-1000,Reason: Consolidated to Organized Audiobooks
G:\My Drive\04_Media\Drive E\Books,Reason: Consolidated to Organized Audiobooks
